FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Class
50.0,41.5,105.0,1725.3,43.5,-44.97,120.0,2
50.0,41.5,105.0,1725.3,43.5,-46.2,120.0,2
50.0,41.5,105.0,1725.3,46.5,-44.97,120.0,2
50.0,41.5,105.0,1725.3,46.5,-36.81,120.0,2
50.0,41.5,105.0,1725.3,46.5,-36.37,120.0,2
50.0,41.5,105.0,1725.3,49.5,-36.37,120.0,2
50.0,41.5,105.0,1725.3,49.5,-37.72,120.0,2
50.0,41.5,105.0,1725.3,49.5,-44.58,120.0,2
50.0,41.5,105.0,1725.3,65.0,-37.72,120.0,2
50.0,41.5,105.0,1725.3,65.0,-53.86,120.0,2
50.0,41.5,105.0,1725.3,65.0,-72.0,120.0,2
50.0,41.5,105.0,1725.3,65.0,-79.97,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,105.0,1725.3,67.0,-67.03,120.0,2
50.0,41.5,115.0,1725.3,69.0,-72.59,120.0,2
50.0,41.5,115.0,1725.3,69.0,-76.19,120.0,2
50.0,41.5,115.0,1725.3,69.0,-75.15,120.0,2
50.0,41.5,115.0,1725.3,69.0,-67.78,120.0,2
50.0,41.5,115.0,1725.3,69.0,-68.33,120.0,2
50.0,41.5,115.0,1725.3,69.0,-79.89,120.0,2
50.0,41.5,115.0,1725.3,69.0,-79.12,120.0,2
50.0,41.5,115.0,1725.3,69.0,-72.69,120.0,2
50.0,41.5,115.0,1725.3,69.0,-74.52,120.0,2
50.0,41.5,115.0,1725.3,69.0,-78.85,120.0,2
50.0,41.5,115.0,1725.3,69.0,-79.36,120.0,2
50.0,41.5,115.0,1725.3,69.0,-77.83,120.0,2
50.0,41.5,115.0,1725.3,69.0,-79.6,120.0,2
25.0,41.5,115.0,1725.3,69.0,-79.6,120.0,2
25.0,41.5,115.0,1725.3,69.0,-79.47,120.0,2
25.0,41.5,115.0,1725.3,69.0,-80.0,120.0,2
25.0,41.5,115.0,1725.3,69.0,-45.0,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,69.0,-79.38,120.0,2
50.0,43.0,100.0,2897.65,71.0,-78.94,120.0,2
50.0,43.0,100.0,2897.65,71.0,-76.68,120.0,2
50.0,43.0,100.0,2897.65,71.0,-76.69,120.0,2
50.0,43.0,100.0,2897.65,71.0,-74.06,120.0,2
50.0,43.0,100.0,2897.65,71.0,-70.79,120.0,2
50.0,43.0,100.0,2897.65,71.0,-66.47,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.49,120.0,2
50.0,43.0,100.0,2897.65,71.0,-69.27,120.0,2
50.0,43.0,100.0,2897.65,71.0,-66.97,120.0,2
50.0,43.0,100.0,2897.65,71.0,-67.03,120.0,2
50.0,43.0,100.0,2897.65,71.0,-63.75,120.0,2
50.0,43.0,100.0,2897.65,71.0,-61.97,120.0,2
50.0,43.0,100.0,2897.65,71.0,-63.28,120.0,2
50.0,43.0,100.0,2897.65,71.0,-62.27,120.0,2
50.0,43.0,100.0,2897.65,71.0,-57.06,120.0,2
50.0,43.0,100.0,2897.65,71.0,-59.34,120.0,2
50.0,43.0,100.0,2897.65,71.0,-63.8,120.0,2
50.0,43.0,100.0,2897.65,71.0,-63.07,120.0,2
50.0,43.0,100.0,2897.65,71.0,-60.72,120.0,2
50.0,43.0,100.0,2897.65,71.0,-59.7,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.62,120.0,2
50.0,43.0,100.0,2897.65,71.0,-57.65,120.0,2
50.0,43.0,100.0,2897.65,71.0,-57.66,120.0,2
50.0,43.0,100.0,2897.65,71.0,-54.56,120.0,2
50.0,43.0,100.0,2897.65,71.0,-53.3,120.0,2
50.0,43.0,100.0,2897.65,71.0,-56.94,120.0,2
50.0,43.0,100.0,2897.65,71.0,-55.43,120.0,2
50.0,43.0,100.0,2897.65,71.0,-57.22,120.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,66.5,-65.86,125.0,2
50.0,40.84,110.0,2242.41,68.0,-59.72,125.0,2
50.0,40.84,110.0,2242.41,68.0,-66.79,125.0,2
50.0,40.84,110.0,2242.41,68.0,-79.84,125.0,2
50.0,40.84,110.0,2242.41,68.0,-79.06,125.0,2
50.0,40.84,110.0,2242.41,68.0,-73.69,125.0,2
50.0,40.84,110.0,2242.41,68.0,-64.0,125.0,2
50.0,40.84,110.0,2242.41,68.0,-62.4,125.0,2
25.0,40.84,110.0,2242.41,68.0,-62.4,125.0,2
25.0,40.84,110.0,2242.41,68.0,-63.44,125.0,2
25.0,40.84,110.0,2242.41,68.0,-67.5,125.0,2
25.0,40.84,110.0,2242.41,68.0,-79.98,125.0,2
25.0,40.84,110.0,2242.41,68.0,-79.19,125.0,2
25.0,40.84,110.0,2242.41,68.0,-74.9,125.0,2
25.0,40.84,110.0,2242.41,68.0,-64.39,125.0,2
25.0,40.84,110.0,2242.41,68.0,-63.6,125.0,2
25.0,40.84,110.0,2242.41,68.0,-64.67,125.0,2
25.0,40.84,110.0,2242.41,68.0,-71.29,125.0,2
25.0,40.84,110.0,2242.41,68.0,-71.77,125.0,2
25.0,40.84,110.0,2242.41,68.0,-45.0,125.0,2
25.0,40.84,110.0,2242.41,68.0,-71.77,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,110.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,115.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,115.0,2066.67,63.0,-79.46,120.0,2
50.0,40.5,115.0,2066.67,63.0,-75.48,120.0,2
50.0,40.5,115.0,2066.67,63.0,-65.07,120.0,2
50.0,40.5,115.0,2066.67,63.0,-58.95,120.0,2
50.0,40.5,110.0,2066.67,63.0,-58.95,120.0,2
50.0,40.5,110.0,2066.67,63.0,-58.19,120.0,2
50.0,40.5,110.0,2066.67,63.0,-64.25,120.0,2
50.0,40.5,110.0,2066.67,63.0,-64.5,120.0,2
50.0,40.5,110.0,2066.67,63.0,-61.87,120.0,2
50.0,40.5,110.0,2066.67,65.0,-64.5,120.0,2
50.0,40.5,110.0,2066.67,65.0,-62.75,120.0,2
50.0,40.5,110.0,2066.67,65.0,-60.95,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,110.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,105.0,2066.67,65.0,-49.77,120.0,2
50.0,40.5,105.0,2066.67,65.0,-44.45,120.0,2
50.0,40.5,105.0,2066.67,65.0,-45.32,120.0,2
50.0,40.5,105.0,2066.67,67.0,-44.45,120.0,2
50.0,40.5,105.0,2066.67,67.0,-47.88,120.0,2
50.0,40.5,105.0,2066.67,67.0,-61.51,120.0,2
50.0,40.5,105.0,2066.67,67.0,-66.8,120.0,2
50.0,40.5,105.0,2066.67,67.0,-67.84,120.0,2
50.0,40.5,101.0,2066.67,67.0,-67.84,120.0,2
50.0,40.5,101.0,2066.67,67.0,-66.81,120.0,2
50.0,40.5,101.0,2066.67,67.0,-60.55,120.0,2
50.0,40.5,101.0,2066.67,67.0,-55.31,120.0,2
50.0,40.5,101.0,2066.67,67.0,-53.53,120.0,2
50.0,40.5,101.0,2066.67,67.0,-54.6,120.0,2
50.0,40.5,101.0,2066.67,67.0,-60.9,120.0,2
50.0,40.5,101.0,2066.67,67.0,-68.57,120.0,2
50.0,40.5,101.0,2066.67,67.0,-71.4,120.0,2
50.0,40.5,101.0,2066.67,67.0,-71.65,120.0,2
50.0,40.5,101.0,2066.67,67.0,-70.66,120.0,2
50.0,40.5,101.0,2066.67,67.0,-67.14,120.0,2
50.0,40.5,101.0,2066.67,67.0,-64.83,120.0,2
50.0,40.5,107.0,2066.67,67.0,-64.83,120.0,2
50.0,40.5,107.0,2066.67,67.0,-66.39,120.0,2
50.0,40.5,107.0,2066.67,67.0,-71.55,120.0,2
50.0,40.5,107.0,2066.67,67.0,-71.05,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-65.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-67.96,120.0,2
50.0,40.5,107.0,2066.67,67.0,-69.99,120.0,2
50.0,40.5,107.0,2066.67,67.0,-69.25,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.35,120.0,2
50.0,40.5,107.0,2066.67,67.0,-73.37,120.0,2
50.0,40.5,107.0,2066.67,67.0,-75.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-74.64,120.0,2
50.0,40.5,107.0,2066.67,67.0,-71.72,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.74,120.0,2
50.0,40.5,107.0,2066.67,67.0,-78.32,120.0,2
50.0,40.5,107.0,2066.67,67.0,-79.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-79.16,120.0,2
50.0,40.5,107.0,2066.67,67.0,-73.43,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.15,120.0,2
50.0,40.5,107.0,2066.67,67.0,-72.92,120.0,2
50.0,40.5,107.0,2066.67,67.0,-74.97,120.0,2
50.0,40.5,107.0,2066.67,67.0,-75.74,120.0,2
50.0,40.5,107.0,2066.67,67.0,-74.89,120.0,2
50.0,40.5,107.0,2066.67,65.0,-75.74,120.0,2
50.0,40.5,107.0,2066.67,65.0,-72.49,120.0,2
50.0,40.5,107.0,2066.67,65.0,-73.05,120.0,2
50.0,40.5,107.0,2066.67,65.0,-77.22,120.0,2
50.0,40.5,107.0,2066.67,65.0,-77.98,120.0,2
50.0,40.5,107.0,2066.67,65.0,-76.95,120.0,2
50.0,40.5,107.0,2066.67,65.0,-75.94,120.0,2
50.0,40.5,107.0,2066.67,65.0,-76.22,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,107.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,112.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,115.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,130.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,130.0,2066.67,62.0,-80.0,120.0,2
50.0,40.5,145.0,2066.67,62.0,-80.0,120.0,2
50.0,40.5,145.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,62.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,62.0,-78.43,120.0,2
50.0,40.5,125.0,2066.67,62.0,-73.79,120.0,2
50.0,40.5,125.0,2066.67,62.0,-72.88,120.0,2
50.0,40.5,125.0,2066.67,60.0,-73.79,120.0,2
50.0,40.5,125.0,2066.67,61.0,-72.88,120.0,2
50.0,40.5,125.0,2066.67,60.0,-69.02,120.0,2
50.0,40.5,125.0,2066.67,63.0,-69.02,120.0,2
50.0,40.5,125.0,2066.67,61.0,-68.5,120.0,2
50.0,40.5,125.0,2066.67,63.0,-69.38,120.0,2
50.0,40.5,125.0,2066.67,63.0,-71.19,120.0,2
50.0,40.5,125.0,2066.67,63.0,-45.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-45.0,120.0,2
50.0,40.5,104.0,2066.67,63.0,-45.2,120.0,2
50.0,40.5,104.0,2066.67,63.0,-67.46,120.0,2
50.0,40.5,104.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,63.0,-80.0,120.0,2
50.0,40.5,125.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,130.0,2066.67,65.0,-80.0,120.0,2
50.0,40.5,135.0,2066.67,65.0,-80.0,120.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,68.0,-36.87,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-50.62,125.0,2
50.0,43.0,104.0,2897.65,83.0,-44.83,125.0,2
50.0,43.0,104.0,2897.65,83.0,-45.83,125.0,2
50.0,43.0,104.0,2897.65,83.0,-48.66,125.0,2
50.0,43.0,104.0,2897.65,83.0,-58.21,125.0,2
50.0,43.0,104.0,2897.65,83.0,-60.77,125.0,2
50.0,43.0,104.0,2897.65,83.0,-59.72,125.0,2
50.0,43.0,104.0,2897.65,83.0,-56.13,125.0,2
50.0,43.0,104.0,2897.65,83.0,-57.16,125.0,2
50.0,43.0,104.0,2897.65,83.0,-59.45,125.0,2
50.0,43.0,104.0,2897.65,83.0,-58.42,125.0,2
50.0,43.0,104.0,2897.65,83.0,-56.9,125.0,2
50.0,43.0,104.0,2897.65,83.0,-57.95,125.0,2
50.0,43.0,104.0,2897.65,83.0,-61.01,125.0,2
50.0,43.0,104.0,2897.65,83.0,-60.0,125.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-78.23,120.0,2
50.0,40.5,104.0,2066.67,64.5,-79.58,120.0,2
50.0,40.5,104.0,2066.67,64.5,-80.0,120.0,2
25.0,40.5,104.0,2066.67,64.5,-80.0,120.0,2
25.0,40.5,104.0,2066.67,64.5,-45.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,110.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,125.0,2296.3,63.0,-79.87,120.0,2
50.0,40.5,125.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,125.0,2296.3,63.0,-80.0,125.0,2
50.0,40.5,125.0,2296.3,63.0,-74.73,125.0,2
50.0,40.5,125.0,2296.3,50.0,-80.0,125.0,2
50.0,40.5,125.0,2296.3,50.0,-75.59,125.0,2
50.0,40.5,125.0,2296.3,65.0,-75.59,125.0,2
50.0,40.5,125.0,2296.3,50.0,-80.0,125.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-80.0,120.0,2
50.0,40.5,110.0,2296.3,63.0,-47.25,120.0,2
50.0,40.5,110.0,2296.3,63.0,-45.43,120.0,2
50.0,40.5,110.0,2296.3,63.0,-46.46,120.0,2
50.0,40.5,110.0,2296.3,63.0,-52.93,120.0,2
50.0,40.5,110.0,2296.3,63.0,-65.36,120.0,2
50.0,40.5,110.0,2296.3,63.0,-71.62,120.0,2
50.0,40.5,110.0,2296.3,63.0,-77.66,120.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,135.66,2991.88,55.0,-45.0,85.0,2
25.0,43.0,120.0,2991.88,55.0,-45.0,85.0,2
50.0,43.0,120.0,2991.88,55.0,-45.0,85.0,2
25.0,43.0,125.67,2991.88,55.0,-45.0,85.0,2
50.0,43.0,125.67,2991.88,65.0,-45.0,85.0,2
50.0,43.0,125.67,2991.88,55.0,-45.0,120.0,2
50.0,43.0,125.67,2991.88,55.0,-49.6,85.0,2
50.0,43.0,125.67,2991.88,65.0,-80.0,120.0,2
50.0,43.0,120.0,2991.88,65.0,-80.0,120.0,2
50.0,43.0,115.0,2991.88,65.0,-80.0,120.0,2
50.0,43.0,115.0,2991.88,65.0,-79.59,120.0,2
50.0,43.0,115.0,2991.88,65.0,-77.23,120.0,2
50.0,43.0,115.0,2991.88,65.0,-75.99,120.0,2
50.0,43.0,115.0,2991.88,65.0,-72.66,120.0,2
50.0,43.0,115.0,2991.88,65.0,-79.89,120.0,2
50.0,43.0,115.0,2991.88,66.0,-79.89,120.0,2
50.0,43.0,115.0,2991.88,68.0,-79.89,120.0,2
50.0,43.0,115.0,2991.88,69.0,-79.89,120.0,2
50.0,43.0,115.0,2991.88,70.0,-79.89,120.0,2
50.0,43.0,115.0,2991.88,70.0,-79.47,120.0,2
50.0,43.0,115.0,2991.88,70.0,-75.05,120.0,2
50.0,43.0,115.0,2991.88,70.0,-72.47,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-73.27,120.0,2
50.0,43.0,115.0,2991.88,70.0,-79.5,120.0,2
50.0,43.0,115.0,2991.88,70.0,-78.93,120.0,2
50.0,43.0,115.0,2991.88,70.0,-72.54,120.0,2
50.0,43.0,115.0,2991.88,70.0,-69.71,120.0,2
50.0,43.0,115.0,2991.88,70.0,-58.73,120.0,2
50.0,43.0,115.0,2991.88,70.0,-54.93,120.0,2
50.0,43.0,115.0,2991.88,70.0,-38.29,120.0,2
50.0,43.0,115.0,2991.88,70.0,-40.11,120.0,2
50.0,43.0,115.0,2991.88,70.0,-43.24,120.0,2
50.0,43.0,115.0,2991.88,70.0,-42.25,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,115.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,110.0,2991.88,70.0,-36.39,120.0,2
50.0,43.0,110.0,2991.88,70.0,-36.91,120.0,2
50.0,43.0,110.0,2991.88,70.0,-40.24,120.0,2
50.0,43.0,110.0,2991.88,70.0,-46.89,120.0,2
50.0,43.0,110.0,2991.88,70.0,-51.57,120.0,2
50.0,43.0,110.0,2991.88,70.0,-50.51,120.0,2
50.0,43.0,110.0,2991.88,70.0,-44.02,120.0,2
50.0,43.0,110.0,2991.88,70.0,-43.24,120.0,2
50.0,43.0,110.0,2991.88,70.0,-45.33,120.0,2
50.0,43.0,110.0,2991.88,70.0,-47.07,120.0,2
50.0,43.0,110.0,2991.88,70.0,-48.6,120.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,115.0,2991.88,71.0,-45.0,95.0,2
50.0,43.0,102.0,2991.88,75.0,-64.58,120.0,2
50.0,43.0,102.0,2991.88,75.0,-40.59,120.0,2
50.0,43.0,92.0,2991.88,75.0,-40.59,120.0,2
50.0,43.0,92.0,2991.88,75.0,-37.39,120.0,2
50.0,43.0,92.0,2991.88,78.0,-37.39,120.0,2
50.0,43.0,92.0,2991.88,75.0,-38.71,120.0,2
50.0,43.0,92.0,2991.88,78.0,-42.99,120.0,2
50.0,43.0,92.0,2991.88,78.0,-49.6,120.0,2
50.0,43.0,92.0,2991.88,76.0,-49.6,120.0,2
50.0,43.0,92.0,2991.88,78.0,-48.74,120.0,2
50.0,43.0,92.0,2991.88,76.0,-50.03,120.0,2
50.0,43.0,92.0,2991.88,76.0,-48.96,120.0,2
50.0,43.0,92.0,2991.88,76.0,-47.97,120.0,2
50.0,43.0,92.0,2991.88,78.0,-47.97,120.0,2
50.0,43.0,92.0,2991.88,76.0,-48.84,120.0,2
50.0,43.0,85.0,2991.88,78.0,-48.84,120.0,2
50.0,43.0,85.0,2991.88,78.0,-50.13,120.0,2
50.0,43.0,85.0,2991.88,78.0,-49.12,120.0,2
50.0,43.0,85.0,2991.88,78.0,-48.12,120.0,2
50.0,43.0,85.0,2991.88,78.0,-49.41,120.0,2
50.0,43.0,82.0,2991.88,78.0,-49.41,120.0,2
50.0,43.0,82.0,2991.88,78.0,-53.24,120.0,2
50.0,43.0,75.0,2991.88,78.0,-53.24,120.0,2
50.0,43.0,75.0,2991.88,78.0,-52.2,120.0,2
50.0,43.0,75.0,2991.88,78.0,-48.65,120.0,2
50.0,43.0,75.0,2991.88,78.0,-49.4,120.0,2
50.0,43.0,75.0,2991.88,78.0,-55.08,120.0,2
50.0,43.0,75.0,2991.88,78.0,-54.53,120.0,2
50.0,43.0,75.0,2991.88,78.0,-51.97,120.0,2
50.0,43.0,75.0,2991.88,79.0,-51.97,120.0,2
50.0,43.0,75.0,2991.88,78.0,-52.78,120.0,2
50.0,43.0,72.0,2991.88,79.0,-52.78,120.0,2
50.0,43.0,72.0,2991.88,79.0,-54.34,120.0,2
50.0,43.0,72.0,2991.88,79.0,-53.31,120.0,2
50.0,43.0,72.0,2991.88,79.0,-49.71,120.0,2
50.0,43.0,72.0,2991.88,79.0,-50.76,120.0,2
50.0,43.0,72.0,2991.88,79.0,-56.64,120.0,2
50.0,43.0,72.0,2991.88,79.0,-57.89,120.0,2
50.0,43.0,72.0,2991.88,79.0,-59.4,120.0,2
50.0,40.5,105.0,2296.3,63.0,-79.78,120.0,2
50.0,40.5,105.0,2296.3,63.0,-79.78,120.0,2
50.0,40.5,105.0,2296.3,63.0,-79.78,120.0,2
50.0,40.5,105.0,2296.3,63.0,-79.78,120.0,2
